/fields=id,latitude,longitude,date_time,cruise,aqua_filename,aqua_es_error,aqua_pixel_total,aqua_tdiff,aqua_solz,aqua_senz,aqua_cv,aqua_windspeed,aqua_rrs412,aqua_rrs443,aqua_rrs488,aqua_rrs531,aqua_rrs547,aqua_rrs555,aqua_rrs667,aqua_rrs678,insitu_rrs412,insitu_rrs443,insitu_rrs488,insitu_rrs531,insitu_rrs547,insitu_rrs555,insitu_rrs667,insitu_rrs678,insitu_data_source
/units=none,degrees,degrees,yyyy-mm-dd hh:mm:ss,none,none,unitless,unitless,seconds,degrees,degrees,unitless,m*s^-1,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1,unitless
/end_header
611211,20.81741000,-157.19369300,2008-09-18 00:04:17,moby241,A2008261235500.L2_LAC.R0000031974_20N_20N_157W_157W.hdf_OCVAL.nc_14259_611211_B5.tgz,0.00000000,25,-468,29.70,7.84,0.013,5.371,0.01198700,0.00878200,0.00606000,0.00241200,0.00181300,0.00152900,0.00014300,0.00016600,0.01081169,0.00797713,0.00576581,0.00225398,0.00161712,0.00148065,0.00012564,0.00013590,moby
611253,20.82730000,-157.19331000,2008-09-23 00:04:24,moby241,A2008267001000.L2_LAC.R0000031974_14259_611253.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,631,34.82,42.56,0.023,4.731,0.01158100,0.00862500,0.00594600,0.00225000,0.00167700,0.00143100,0.00013200,0.00014500,0.01073289,0.00786788,0.00561923,0.00212025,0.00150765,0.00137679,0.00012409,0.00014061,moby
611265,20.82810700,-157.18725800,2008-09-24 22:34:29,moby241,A2008269000000.L2_LAC.R0000031974_20N_20N_157W_157W.hdf_OCVAL.nc_14259_611265_B5.tgz,0.00000000,25,5292,33.13,21.18,0.011,5.452,0.01190700,0.00879200,0.00607800,0.00244200,0.00183800,0.00156700,0.00014500,0.00015200,0.00948922,0.00694347,0.00486570,0.00189442,0.00134137,0.00122371,0.00008989,0.00009882,moby
611295,20.82301800,-157.18974000,2008-09-29 22:34:30,moby241,A2008274002000.L2_LAC.R0000031974_20N_20N_157W_157W.hdf_OCVAL.nc_14259_611295_B5.tgz,0.00000000,25,6398,38.21,50.40,0.018,3.007,0.01260400,0.00932900,0.00637000,0.00244300,0.00185600,0.00159000,0.00015300,0.00014900,0.01175820,0.00850802,0.00597738,0.00218778,0.00155146,0.00141578,0.00011579,0.00012242,moby
611307,20.81721500,-157.20011000,2008-10-02 00:04:28,moby241,A2008276000500.L2_LAC.R0000031974_20N_20N_157W_157W.hdf_OCVAL.nc_14259_611307_B5.tgz,0.00000000,25,264,36.53,32.75,0.008,5.691,0.01319700,0.00984600,0.00647100,0.00232000,0.00171600,0.00144500,0.00013800,0.00014800,0.01232041,0.00918668,0.00598649,0.00215627,0.00151208,0.00137672,0.00011310,0.00011936,moby
611331,20.82359000,-157.19572300,2008-10-04 00:04:23,moby241,A2008277235500.L2_LAC.R0000031974_14259_611331.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,-464,35.04,7.66,0.011,6.768,0.01171200,0.00868800,0.00615100,0.00244900,0.00186100,0.00155300,0.00021400,0.00023900,0.01128063,0.00820241,0.00565505,0.00218206,0.00154357,0.00140718,0.00011535,0.00012327,moby
611361,20.82164800,-157.18210700,2008-10-08 00:04:25,moby241,A2008281233000.L2_LAC.R0000031974_20N_20N_157W_157W.hdf_OCVAL.nc_14259_611361_B5.tgz,0.00000000,25,-1932,32.61,41.52,0.014,2.744,0.01322800,0.00976700,0.00620000,0.00204500,0.00152100,0.00129100,0.00007200,0.00008900,0.01292999,0.00948014,0.00619706,0.00206607,0.00144439,0.00131392,0.00010525,0.00011056,moby
611373,20.82348500,-157.18452200,2008-10-10 00:04:25,moby241,A2008283232000.L2_LAC.R0000031974_20N_20N_157W_157W.hdf_OCVAL.nc_14259_611373_B5.tgz,0.00000000,25,-2664,31.71,55.93,0.025,4.146,0.01494400,0.01077800,0.00682500,0.00245100,0.00176000,0.00145800,0.00007600,0.00005000,0.01214613,0.00883587,0.00586643,0.00216756,0.00152807,0.00139286,0.00011087,0.00011817,moby
611385,20.81733800,-157.18002000,2008-10-13 00:04:27,moby241,A2008286235000.L2_LAC.R0000031974_20N_20N_157W_157W.hdf_OCVAL.nc_14259_611385_B5.tgz,0.00000000,25,-832,37.04,6.52,0.012,3.682,0.01121500,0.00812000,0.00569100,0.00205000,0.00151000,0.00127800,0.00011300,0.00013800,0.01124755,0.00816416,0.00566240,0.00218888,0.00155216,0.00141644,0.00012099,0.00012908,moby
611433,20.82597300,-157.18353300,2008-10-21 22:35:03,moby241,A2008295234000.L2_LAC.R0000031974_20N_20N_157W_157W.hdf_OCVAL.nc_14259_611433_B5.tgz,0.00000000,25,4175,39.05,19.95,0.016,1.811,0.00942600,0.00741500,0.00522700,0.00169200,0.00123100,0.00102700,0.00010500,0.00016300,0.01044586,0.00798806,0.00542854,0.00201499,0.00142709,0.00130219,0.00010902,0.00011328,moby
611469,20.82271500,-157.19903200,2008-10-31 22:35:07,moby241,A2008306002000.L2_LAC.R0000031974_14259_611469.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,6390,47.47,50.30,0.016,5.811,0.01174100,0.00887500,0.00612700,0.00227300,0.00172000,0.00144700,0.00011200,0.00012400,0.01032325,0.00778860,0.00562231,0.00207043,0.00146399,0.00133532,0.00011397,0.00012351,moby
611499,20.81416000,-157.18880200,2008-11-07 00:05:25,moby241,A2008311234000.L2_LAC.R0000031974_14259_611499.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,-1226,43.53,19.85,0.014,4.387,0.01295900,0.00949800,0.00635500,0.00228600,0.00166500,0.00141900,0.00012800,0.00016700,0.01246189,0.00923760,0.00637000,0.00224531,0.00158059,0.00143965,0.00011425,0.00012136,moby
611505,20.81225500,-157.19370500,2008-11-07 22:35:16,moby241,A2008313002500.L2_LAC.R0000031974_14259_611505.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,6757,50.01,56.68,0.038,5.812,0.01470600,0.01039300,0.00642900,0.00210200,0.00147100,0.00122100,0.00005100,0.00007200,0.01201905,0.00884771,0.00591457,0.00214046,0.00150132,0.00136589,0.00011657,0.00012312,moby
611559,20.80920800,-157.18870800,2008-11-17 00:05:04,moby241,A2008322002000.L2_LAC.R0000031974_20N_20N_157W_157W.hdf_OCVAL.nc_14259_611559_B5.tgz,0.00000000,25,1011,50.71,50.40,0.035,4.921,0.01172100,0.00890700,0.00599900,0.00208500,0.00155300,0.00129700,0.00007600,0.00009500,0.01144421,0.00858053,0.00605613,0.00218259,0.00153749,0.00140110,0.00011339,0.00012386,moby
611565,20.82225200,-157.19930200,2008-11-17 22:35:20,moby241,A2008322232500.L2_LAC.R0000031974_14259_611565.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,3091,43.87,49.42,0.027,7.915,0.01137600,0.00875400,0.00593200,0.00207700,0.00153500,0.00124500,0.00011800,0.00016200,0.01047811,0.00799295,0.00564548,0.00197725,0.00138243,0.00125787,0.00010102,0.00010970,moby
611571,20.82360200,-157.19833500,2008-11-18 22:35:14,moby241,A2008324000500.L2_LAC.R0000031974_14259_611571.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,5668,49.25,32.84,0.015,10.138,0.01196700,0.00917100,0.00625900,0.00237200,0.00177900,0.00141800,0.00022900,0.00025600,0.01020485,0.00759911,0.00515493,0.00186232,0.00130680,0.00118817,0.00010055,0.00011122,moby
611625,20.82738800,-157.19101500,2008-12-04 22:35:21,moby241,A2008340000500.L2_LAC.R0000031974_14259_611625.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,5676,50.95,32.86,0.014,4.017,0.01103600,0.00852300,0.00598400,0.00226200,0.00168200,0.00141400,0.00011900,0.00015500,0.00838292,0.00653315,0.00450593,0.00153531,0.00103849,0.00093497,0.00006432,0.00007102,moby
611637,20.81838200,-157.18092700,2008-12-17 22:36:08,moby242,A2008352233500.L2_LAC.R0000031975_14265_611637.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,3816,47.79,31.47,0.015,3.650,0.01064000,0.00801500,0.00575400,0.00221700,0.00165300,0.00131400,0.00012600,0.00012800,0.01072873,0.00837824,0.00597346,0.00230044,0.00162872,0.00148806,0.00013222,0.00014277,moby
611661,20.81302300,-157.18220800,2008-12-23 00:06:06,moby242,A2008357235500.L2_LAC.R0000031975_20N_20N_157W_157W.hdf_OCVAL.nc_14265_611661_B5.tgz,0.00000000,25,-474,49.42,8.12,0.022,4.160,0.00968700,0.00752100,0.00549400,0.00214600,0.00160700,0.00132200,0.00012300,0.00013800,0.01032092,0.00823829,0.00616582,0.00233064,0.00166140,0.00151970,0.00013614,0.00015055,moby
611667,20.80949800,-157.19272700,2008-12-24 22:36:10,moby242,A2008359234500.L2_LAC.R0000031975_14265_611667.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,4191,48.04,19.58,0.017,9.151,0.00873300,0.00676000,0.00519000,0.00210200,0.00159000,0.00132200,0.00016900,0.00019300,0.00905185,0.00709813,0.00535837,0.00219219,0.00157608,0.00144495,0.00014493,0.00016631,moby
611703,20.80969000,-157.19183000,2009-02-09 00:06:07,moby242,A2009039235500.L2_LAC.R0000031975_14265_611703.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,-408,40.15,8.31,0.010,6.672,0.01197700,0.00917900,0.00619500,0.00214600,0.00159400,0.00133400,0.00012700,0.00014800,0.01152705,0.00897381,0.00591431,0.00210326,0.00146537,0.00133332,0.00011093,0.00011668,moby
611715,20.81683200,-157.18068200,2009-02-11 00:06:14,moby242,A2009041234500.L2_LAC.R0000031975_20N_20N_157W_157W.hdf_OCVAL.nc_14265_611715_B5.tgz,0.00000000,25,-1147,38.27,19.32,0.036,2.315,0.01073900,0.00836300,0.00583900,0.00216300,0.00161700,0.00138600,0.00008700,0.00011600,0.01057700,0.00836400,0.00598068,0.00219496,0.00155540,0.00142103,0.00012233,0.00013236,moby
611727,20.81992800,-157.18062800,2009-02-12 00:06:09,moby242,A2009043003000.L2_LAC.R0000031975_20N_20N_157W_157W.hdf_OCVAL.nc_14265_611727_B5.tgz,0.00000000,25,1433,43.41,57.00,0.034,1.040,0.01036100,0.00818500,0.00553400,0.00179500,0.00121700,0.00104800,-0.00005800,-0.00003800,0.01108036,0.00855416,0.00583495,0.00215544,0.00151555,0.00138113,0.00011783,0.00012383,moby
611739,20.81242000,-157.18234800,2009-02-13 00:06:09,moby242,A2009043233000.L2_LAC.R0000031975_20N_20N_157W_157W.hdf_OCVAL.nc_14265_611739_B5.tgz,0.00000000,25,-1874,36.51,41.13,0.019,1.826,0.01098300,0.00847200,0.00574200,0.00195900,0.00143500,0.00120900,0.00005900,0.00009600,0.01193531,0.00915993,0.00608899,0.00222080,0.00156042,0.00142209,0.00012477,0.00013085,moby
611769,20.82707300,-157.19369800,2009-02-21 00:06:12,moby242,A2009052002000.L2_LAC.R0000031975_14265_611769.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,1072,40.13,50.63,0.033,6.795,0.00955000,0.00771800,0.00548900,0.00193500,0.00138200,0.00117100,-0.00001200,0.00008200,0.00923496,0.00735156,0.00530255,0.00187623,0.00133100,0.00121978,0.00011447,0.00012615,moby
611781,20.82570800,-157.19446500,2009-02-22 00:06:12,moby242,A2009052232500.L2_LAC.R0000031975_20N_20N_157W_157W.hdf_OCVAL.nc_14265_611781_B5.tgz,0.00000000,25,-2233,33.09,49.22,0.022,6.165,0.00907700,0.00715400,0.00510900,0.00188200,0.00137700,0.00116400,0.00004000,0.00004800,0.00884973,0.00701495,0.00511245,0.00187597,0.00133567,0.00122200,0.00011577,0.00012669,moby
611913,20.81045300,-157.19428000,2009-03-26 00:06:25,moby242,A2009084232500.L2_LAC.R0000031975_20N_20N_157W_157W.hdf_OCVAL.nc_14265_611913_B5.tgz,0.00000000,25,-2219,22.96,49.37,0.015,6.837,0.01201800,0.00945900,0.00617700,0.00228800,0.00165500,0.00137600,0.00008800,0.00009900,0.01140636,0.00891675,0.00607109,0.00211165,0.00147580,0.00134411,0.00010785,0.00010997,moby
611931,20.82286300,-157.20072300,2009-04-03 00:07:03,moby242,A2009093001500.L2_LAC.R0000031975_14265_611931.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,683,30.09,42.36,0.030,7.763,0.00965700,0.00786700,0.00545600,0.00192000,0.00139800,0.00115200,0.00007500,0.00009100,0.01077357,0.00851234,0.00588839,0.00209548,0.00147513,0.00134556,0.00012127,0.00012678,moby
612009,20.82468500,-157.19162000,2009-04-30 00:04:09,moby243,A2009119235500.L2_LAC.R0000031976_14271_612009.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,-263,23.10,7.03,0.014,3.084,0.01233200,0.00977500,0.00665600,0.00263000,0.00198300,0.00164100,0.00030900,0.00029400,0.01196530,0.00909465,0.00609110,0.00206785,0.00144982,0.00132123,0.00011198,0.00011643,moby
612057,20.81707800,-157.18009500,2009-05-02 22:34:18,moby243,A2009123003000.L2_LAC.R0000031976_14271_612057.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,6965,30.01,56.46,0.033,1.215,0.01623500,0.01242700,0.00803900,0.00303600,0.00215500,0.00190100,0.00014400,0.00011900,0.01252409,0.00936697,0.00594437,0.00203669,0.00141427,0.00128455,0.00009109,0.00009096,moby
612087,20.81401800,-157.18137000,2009-05-05 00:04:10,moby243,A2009125001500.L2_LAC.R0000031976_20N_20N_157W_157W.hdf_OCVAL.nc_14271_612087_B5.tgz,0.00000000,25,836,27.05,42.17,0.027,2.540,0.01619200,0.01202000,0.00741400,0.00256600,0.00183400,0.00153200,0.00010400,0.00015600,0.01281453,0.00930336,0.00585797,0.00179666,0.00123444,0.00111883,0.00008175,0.00008323,moby
612117,20.81132000,-157.19616200,2009-05-06 22:34:19,moby243,A2009127000500.L2_LAC.R0000031976_20N_20N_157W_157W.hdf_OCVAL.nc_14271_612117_B5.tgz,0.00000000,25,5491,24.09,20.59,0.014,0.582,0.01448900,0.01085600,0.00696800,0.00238200,0.00172600,0.00137500,0.00013600,0.00014500,0.01246598,0.00914866,0.00580446,0.00200162,0.00138983,0.00126161,0.00008165,0.00008252,moby
612195,20.81973000,-157.18126000,2009-05-14 00:04:11,moby243,A2009134001000.L2_LAC.R0000031976_20N_20N_157W_157W.hdf_OCVAL.nc_14271_612195_B5.tgz,0.00000000,25,463,25.21,32.52,0.010,3.027,0.01333800,0.01004100,0.00647600,0.00216400,0.00155700,0.00128700,0.00010500,0.00012400,0.01164009,0.00863907,0.00572063,0.00191155,0.00132905,0.00120784,0.00009272,0.00009521,moby
612225,20.80906500,-157.18509200,2009-05-16 00:04:12,moby243,A2009135235500.L2_LAC.R0000031976_20N_20N_157W_157W.hdf_OCVAL.nc_14271_612225_B5.tgz,0.00000000,25,-275,22.27,7.30,0.022,1.186,0.01331700,0.01021100,0.00675700,0.00246500,0.00179900,0.00147600,0.00020300,0.00020600,0.01200986,0.00896900,0.00602915,0.00205212,0.00143303,0.00130466,0.00010757,0.00010965,moby
612273,20.81346200,-157.19173500,2009-05-19 00:04:12,moby243,A2009139003000.L2_LAC.R0000031976_20N_20N_157W_157W.hdf_OCVAL.nc_14271_612273_B5.tgz,0.00000000,25,1563,29.30,56.54,0.026,4.618,0.01383400,0.01021300,0.00672800,0.00243200,0.00177500,0.00144900,0.00007900,0.00008400,0.01167433,0.00864824,0.00579547,0.00209696,0.00147077,0.00133869,0.00011089,0.00011604,moby
612303,20.82332800,-157.19807000,2009-05-21 22:34:22,moby243,A2009141232000.L2_LAC.R0000031976_20N_20N_157W_157W.hdf_OCVAL.nc_14271_612303_B5.tgz,0.00000000,25,2911,13.45,56.05,0.014,1.611,0.01546400,0.01143000,0.00712300,0.00253500,0.00180400,0.00147600,0.00010900,0.00006800,0.01191211,0.00889675,0.00588716,0.00198605,0.00138691,0.00126114,0.00008513,0.00008811,moby
612315,20.81782200,-157.20021500,2009-05-23 00:04:13,moby243,A2009143000500.L2_LAC.R0000031976_20N_20N_157W_157W.hdf_OCVAL.nc_14271_612315_B5.tgz,0.00000000,25,87,23.41,20.73,0.007,2.746,0.01312600,0.00986300,0.00638000,0.00220800,0.00160900,0.00134700,0.00011500,0.00011900,0.01151187,0.00843890,0.00550028,0.00185890,0.00130099,0.00118353,0.00009532,0.00009781,moby
612345,20.82649300,-157.19496500,2009-06-06 00:04:16,moby243,A2009157001500.L2_LAC.R0000031976_20N_20N_157W_157W.hdf_OCVAL.nc_14271_612345_B5.tgz,0.00000000,25,809,25.65,42.26,0.026,6.480,0.01482800,0.01101400,0.00699000,0.00237100,0.00171600,0.00141400,0.00017800,0.00019700,0.01325808,0.00994275,0.00641054,0.00207877,0.00144892,0.00131840,0.00011182,0.00011109,moby
612417,20.82572700,-157.18716500,2009-06-13 00:04:17,moby243,A2009164002000.L2_LAC.R0000031976_20N_20N_157W_157W.hdf_OCVAL.nc_14271_612417_B5.tgz,0.00000000,25,1170,26.74,50.21,0.012,2.713,0.01439300,0.01059100,0.00666100,0.00216200,0.00154100,0.00131700,0.00008500,0.00011500,0.01352573,0.00975382,0.00631565,0.00206841,0.00144021,0.00130941,0.00010572,0.00010850,moby
612477,20.80889800,-157.19486800,2009-06-22 00:04:19,moby243,A2009173001500.L2_LAC.R0000031976_14271_612477.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,792,24.84,42.27,0.017,9.201,0.01342000,0.01011800,0.00680900,0.00255600,0.00188900,0.00158700,0.00021500,0.00021500,0.01073269,0.00816669,0.00575573,0.00205961,0.00144853,0.00132245,0.00010439,0.00010848,moby
612531,20.80981000,-157.18453000,2009-06-28 22:34:30,moby243,A2009180002000.L2_LAC.R0000031976_20N_20N_157W_157W.hdf_OCVAL.nc_14271_612531_B5.tgz,0.00000000,25,6542,25.90,50.19,0.025,5.850,0.01347300,0.01009100,0.00651400,0.00225000,0.00167500,0.00140900,0.00011400,0.00011100,0.01128498,0.00837394,0.00534166,0.00179464,0.00123164,0.00111386,0.00005901,0.00006085,moby
612555,20.80945000,-157.18693700,2009-07-01 00:04:21,moby243,A2009182001000.L2_LAC.R0000031976_20N_20N_157W_157W.hdf_OCVAL.nc_14271_612555_B5.tgz,0.00000000,25,413,22.98,32.56,0.013,1.819,0.01465600,0.01080000,0.00683200,0.00235800,0.00171900,0.00145100,0.00010100,0.00011100,0.01246659,0.00907419,0.00587140,0.00195090,0.00136459,0.00124180,0.00009696,0.00009803,moby
612657,20.80659800,-157.19159300,2009-07-23 22:35:07,moby243,A2009205001500.L2_LAC.R0000031976_20N_20N_157W_157W.hdf_OCVAL.nc_14271_612657_B5.tgz,0.00000000,25,6110,23.83,42.10,0.026,2.671,0.00971800,0.00780300,0.00563300,0.00227800,0.00172900,0.00140500,0.00010700,0.00011100,0.00797957,0.00661219,0.00504740,0.00211416,0.00152134,0.00139294,0.00011132,0.00011944,moby
612717,20.82697800,-157.19012700,2009-08-02 00:04:26,moby243,A2009214001000.L2_LAC.R0000031976_20N_20N_157W_157W.hdf_OCVAL.nc_14271_612717_B5.tgz,0.00000000,25,373,22.74,32.28,0.011,7.813,0.01523200,0.01143200,0.00740600,0.00278000,0.00206800,0.00176700,0.00023900,0.00025700,0.01239799,0.00906937,0.00591519,0.00198892,0.00139387,0.00126968,0.00010719,0.00010912,moby
612753,20.81438300,-157.19980500,2009-08-10 00:06:04,moby244,A2009221232000.L2_LAC.R0000031977_20N_20N_157W_157W.hdf_OCVAL.nc_14277_612753_B5.tgz,0.00000000,25,-2666,12.41,56.22,0.034,6.095,0.01166100,0.00917300,0.00606400,0.00194900,0.00139500,0.00111900,0.00014500,0.00017100,0.01323285,0.00976793,0.00645659,0.00217062,0.00153163,0.00139587,0.00011665,0.00011974,moby
612759,20.82578200,-157.18507300,2009-08-15 22:36:10,moby244,A2009228002000.L2_LAC.R0000031977_14277_612759.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,6397,27.09,50.09,0.013,2.193,0.01562200,0.01131300,0.00693200,0.00226500,0.00160200,0.00129600,0.00009900,0.00009600,0.01406540,0.01014000,0.00628437,0.00216301,0.00150596,0.00136855,0.00010543,0.00010686,moby
612771,20.81953800,-157.19634200,2009-08-17 22:35:10,moby244,A2009230001000.L2_LAC.R0000031977_14277_612771.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,5722,24.59,32.37,0.013,6.341,0.01530100,0.01140600,0.00709800,0.00238800,0.00174000,0.00144800,0.00014300,0.00014200,0.01463667,0.01066401,0.00650978,0.00219676,0.00153057,0.00139169,0.00011081,0.00011165,moby
612813,20.82121300,-157.20014000,2009-08-25 22:37:07,moby244,A2009237232000.L2_LAC.R0000031977_20N_20N_157W_157W.hdf_OCVAL.nc_14277_612813_B5.tgz,0.00000000,25,2667,16.03,56.07,0.062,6.569,0.01415400,0.01082300,0.00674100,0.00219500,0.00155200,0.00124100,0.00014100,0.00014800,0.01433165,0.01040594,0.00655538,0.00212798,0.00148738,0.00135423,0.00012036,0.00012149,moby
612849,20.82319300,-157.18266500,2009-09-02 22:36:17,moby244,A2009246001000.L2_LAC.R0000031977_20N_20N_157W_157W.hdf_OCVAL.nc_14277_612849_B5.tgz,0.00000000,25,5650,28.03,32.66,0.007,8.538,0.01480600,0.01081900,0.00690400,0.00242100,0.00175700,0.00146000,0.00015100,0.00014700,0.01412916,0.01001071,0.00614804,0.00208396,0.00144802,0.00131518,0.00009180,0.00009370,moby
612909,20.80783000,-157.18700300,2009-09-10 00:06:18,moby244,A2009253001500.L2_LAC.R0000031977_20N_20N_157W_157W.hdf_OCVAL.nc_14277_612909_B5.tgz,0.00000000,25,615,31.19,42.36,0.018,2.837,0.01230500,0.00923200,0.00616800,0.00217400,0.00159000,0.00131900,0.00008900,0.00010700,0.01262189,0.00956826,0.00664097,0.00232655,0.00164227,0.00150161,0.00012850,0.00013269,moby
613011,20.81991000,-157.18081700,2009-09-23 22:36:28,moby244,A2009267002500.L2_LAC.R0000031977_20N_20N_157W_157W.hdf_OCVAL.nc_14277_613011_B5.tgz,0.00000000,25,6736,37.79,56.68,0.029,2.506,0.01551800,0.01132600,0.00707300,0.00220500,0.00154800,0.00132300,0.00005700,0.00002500,0.01436577,0.01048304,0.00643785,0.00216188,0.00150728,0.00137138,0.00010516,0.00010496,moby
613041,20.80767000,-157.18730700,2010-01-15 00:04:07,moby245,A2010014233000.L2_LAC.R0000031978_20N_20N_157W_157W.hdf_OCVAL.nc_14283_613041_B5.tgz,0.00000000,25,-1868,44.10,41.33,0.027,6.639,0.00938700,0.00698500,0.00509400,0.00174900,0.00127200,0.00108900,0.00009000,0.00012500,0.01141355,0.00854030,0.00602713,0.00215426,0.00151359,0.00137835,0.00011213,0.00012455,moby
613065,20.81816000,-157.18043000,2010-01-17 00:04:08,moby245,A2010016232000.L2_LAC.R0000031978_20N_20N_157W_157W.hdf_OCVAL.nc_14283_613065_B5.tgz,0.00000000,25,-2603,42.88,55.76,0.032,3.881,0.01014700,0.00752000,0.00525200,0.00182300,0.00132000,0.00114800,-0.00001400,0.00000800,0.01017977,0.00786089,0.00551613,0.00193440,0.00135557,0.00123407,0.00010152,0.00010805,moby
613089,20.82088800,-157.19197700,2010-01-20 00:04:08,moby245,A2010019235000.L2_LAC.R0000031978_20N_20N_157W_157W.hdf_OCVAL.nc_14283_613089_B5.tgz,0.00000000,25,-771,44.60,6.35,0.029,5.173,0.01217000,0.00911900,0.00623300,0.00220200,0.00161000,0.00132200,0.00015600,0.00017100,0.01231142,0.00910084,0.00590084,0.00210835,0.00147929,0.00134650,0.00010900,0.00011716,moby
613107,20.84632700,-157.45558800,2010-01-22 00:04:08,moby245,A2010021233500.L2_LAC.R0000031978_14283_613107.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,-1504,43.01,33.28,0.023,6.493,0.01166400,0.00877400,0.00609500,0.00216800,0.00157700,0.00134300,0.00017600,0.00021900,0.01100415,0.00838845,0.00562245,0.00205473,0.00143858,0.00131054,0.00010581,0.00011254,moby
613131,21.04620800,-157.19448500,2010-01-25 00:04:09,moby245,A2010025000500.L2_LAC.R0000031978_21N_21N_157W_157W.hdf_OCVAL.nc_14283_613131_B5.tgz,0.00000000,25,334,45.59,33.22,0.030,0.706,0.01260500,0.00930900,0.00630100,0.00220100,0.00155300,0.00124100,0.00001200,0.00004100,0.01193421,0.00879994,0.00596583,0.00205000,0.00142754,0.00129688,0.00010252,0.00010820,moby
613173,20.82038700,-157.20046300,2010-02-04 22:34:21,moby245,A2010035235000.L2_LAC.R0000031978_14283_613173.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,4615,40.50,6.34,0.022,7.187,0.01223300,0.00905300,0.00623300,0.00218500,0.00160100,0.00131200,0.00016500,0.00018300,0.01234771,0.00915502,0.00598105,0.00210461,0.00146368,0.00133037,0.00011094,0.00011748,moby
613185,20.82512000,-157.18931000,2010-02-06 22:34:21,moby245,A2010037233500.L2_LAC.R0000031978_14283_613185.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,3881,38.78,31.56,0.015,0.385,0.01143300,0.00876200,0.00593800,0.00204500,0.00147000,0.00120600,0.00011000,0.00011200,0.01119565,0.00847916,0.00570155,0.00193020,0.00134685,0.00122518,0.00010038,0.00010311,moby
613191,20.82305300,-157.18944000,2010-02-07 22:35:14,moby245,A2010039002000.L2_LAC.R0000031978_14283_613191.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,6398,43.35,50.40,0.018,4.792,0.01192300,0.00890600,0.00603800,0.00201900,0.00145800,0.00125500,0.00009100,0.00009100,0.01163673,0.00857445,0.00563036,0.00181558,0.00125194,0.00113557,0.00009038,0.00009454,moby
613221,20.80828800,-157.19438700,2010-02-12 00:04:12,moby245,A2010042235500.L2_LAC.R0000031978_14283_613221.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,-411,39.13,7.84,0.008,7.497,0.01229000,0.00936500,0.00632200,0.00219200,0.00163000,0.00133200,0.00018100,0.00019500,0.01257345,0.00947696,0.00631986,0.00214181,0.00149359,0.00135879,0.00010976,0.00011531,moby
